ep_weight,reversal_weight,total_return,annual_return,annual_vol,sharpe,max_dd,calmar,avg_position_scalar
0.3,0.7,0.1961735027116236,0.048662961899126334,0.21651960814376278,0.22475083118945757,-0.5118195512949352,0.0950783567685252,0.9046315789473686
0.35,0.65,0.1961735027116236,0.048662961899126334,0.21651960814376278,0.22475083118945757,-0.5118195512949352,0.0950783567685252,0.9046315789473686
0.4,0.6,0.1961735027116236,0.048662961899126334,0.21651960814376278,0.22475083118945757,-0.5118195512949352,0.0950783567685252,0.9046315789473686
0.45,0.55,0.1961735027116236,0.048662961899126334,0.21651960814376278,0.22475083118945757,-0.5118195512949352,0.0950783567685252,0.9046315789473686
0.5,0.5,0.1961735027116236,0.048662961899126334,0.21651960814376278,0.22475083118945757,-0.5118195512949352,0.0950783567685252,0.9046315789473686
0.6,0.4,0.1961735027116236,0.048662961899126334,0.21651960814376278,0.22475083118945757,-0.5118195512949352,0.0950783567685252,0.9046315789473686
0.7,0.30000000000000004,0.1961735027116236,0.048662961899126334,0.21651960814376278,0.22475083118945757,-0.5118195512949352,0.0950783567685252,0.9046315789473686
